"2022","POINT (-87.6835062305 41.9504425991)",36495,31975
"2023","POINT (-87.6829962096 41.8441449609)",36451,30632
"2023","POINT (-87.6125639471 41.8416911186)",36411,28529
"2019","POINT (-87.551994147 41.7559614313)",36395,32669
"2018","POINT (-87.6964352325 41.795430631)",36370,34127
"2021","POINT (-87.6788459662 41.9725625375)",36370,32987
"2021","POINT (-87.6108347373 41.8346735981)",36356,34951
"2023","POINT (-87.6535834197 41.8329371807)",36289,33559
"2025","POINT (-87.6384040116 41.9015669095)",36270,33884
"2019","POINT (-87.6897112748 41.91213208)",36264,38938
"2024","POINT (-87.6846859492 41.9067077917)",36222,36607
"2020","POINT (-87.6714455473 41.9797955506)",36197,32301
"2025","POINT (-87.6439653703 41.949829346)",36132,34578
"2024","POINT (-87.5964755956 41.728182061)",36107,40908
"2020","POINT (-87.6305800611 41.8612808467)",36094,30732
"2019","POINT (-87.6995967918 41.9157074085)",36067,38644
"2023","POINT (-87.5917077725 41.7458424102)",36063,33577
"2023","POINT (-87.7128142315 41.9502120955)",36062,29970
"2022","POINT (-87.6746905879 41.8558061709)",36061,28798
"2018","POINT (-87.6750951155 41.9160052737)",36048,31306
"2024","POINT (-87.7389372047 41.97153938)",35989,33339
"2025","POINT (-87.6640782395 41.9218774613)",35961,38652
"2021","POINT (-87.6615450961 41.9452823311)",35903,34850
"2018","POINT (-87.8060200025 41.9465114202)",35852,35555
"2024","POINT (-87.6042092221 41.813200941)",35822,31478
"2018","POINT (-87.6561568309 41.9289672664)",35707,35326
"2018","POINT (-87.5961833442 41.8089162826)",35688,34247
"2018","POINT (-87.7119742544 41.9293297134)",35655,35919
"2021","POINT (-87.6922563262 41.9157411934)",35554,30967
"2020","POINT (-87.6652247765 41.9944422482)",35532,35274
"2019","POINT (-87.722610871 41.9500776349)",35525,43522
"2025","POINT (-87.5896070309 41.7979652088)",35522,38450
"2021","POINT (-87.6940010612 41.9725808001)",35512,35719
"2019","POINT (-87.6675715595 41.83380026)",35478,31550
"2024","POINT (-87.7324696377 41.8624142737)",35474,30550
"2025","POINT (-87.6510618838 41.9217781876)",35353,33844
"2023","POINT (-87.6698247721 42.0212235931)",35343,31316
"2018","POINT (-87.6836429218 41.9119723006)",35341,35678
"2024","POINT (-87.6251541272 41.8349623252)",35216,38324
"2023","POINT (-87.7600980476 41.8837934871)",35193,31070
"2020","POINT (-87.8137810343 42.0076125931)",35015,34362
"2019","POINT (-87.5904311285 41.7904478989)",35012,33838
"2018","POINT (-87.8045320063 41.9850151008)",34985,34672
"2023","POINT (-87.6035588871 41.783170859)",34910,54254
"2024","POINT (-87.6011081642 41.740997711)",34910,32175
"2025","POINT (-87.6603894557 41.958055933)",34808,31990
"2018","POINT (-87.6414597588 41.9217783562)",34742,30928
"2023","POINT (-87.6666114405 41.957530922)",34734,33166
"2024","POINT (-87.6809803011 41.9357494591)",34729,29531
"2019","POINT (-87.6988915914 41.885621155)",34718,35076
"2024","POINT (-87.6106933 41.7766915396)",34700,33750
"2018","POINT (-87.7083657043 41.7457577128)",34696,34269
"2021","POINT (-87.6714455473 41.9797955506)",34612,29782
"2022","POINT (-87.668574537 41.8559343655)",34585,26612
"2021","POINT (-87.6676836101 42.0062788614)",34551,30198
"2025","POINT (-87.6964352325 41.795430631)",34544,32756
"2023","POINT (-87.6013151779 41.748623179)",34520,30658
"2019","POINT (-87.7218357934 41.9227117587)",34499,31951
"2024","POINT (-87.6720809941 41.9869530579)",34465,34774
"2024","POINT (-87.6537935286 41.9854724225)",34415,38139
"2020","POINT (-87.5349029012 41.707311449)",34391,31656
"2020","POINT (-87.6850821101 41.9212731053)",34377,33243
"2023","POINT (-87.6846859492 41.9067077917)",34349,34206
"2023","POINT (-87.681993542 41.9833308063)",34336,40207
"2024","POINT (-87.5963032107 41.7769506664)",34319,30914
"2018","POINT (-87.6559118484 41.9217014922)",34308,33101
"2018","POINT (-87.6598643178 41.8925368719)",34300,29720
"2023","POINT (-87.684198195 42.0013132491)",34278,30161
"2020","POINT (-87.6459662069 41.9145857091)",34269,40310
"2021","POINT (-87.6750627566 41.9123643542)",34269,52460
"2025","POINT (-87.5961833442 41.8089162826)",34209,33676
"2021","POINT (-87.683718102 41.957735565)",34195,33897
"2021","POINT (-87.5874792581 41.8059116993)",34175,31315
"2024","POINT (-87.7048934862 41.9941436461)",34163,28100
"2024","POINT (-87.901885838 42.0055597639)",34161,38464
"2023","POINT (-87.5964755956 41.728182061)",34158,38749
"2024","POINT (-87.7560677045 41.86911914)",34158,39578
"2019","POINT (-87.7142147077 41.8681324282)",34090,34597
"2021","POINT (-87.6895798343 41.9066385418)",34090,31590
"2024","POINT (-87.7220523299 41.9337850524)",34083,33173
"2022","POINT (-87.671332488 41.9506052324)",34078,30699
"2018","POINT (-87.6796002867 41.8995065476)",34053,29688
"2024","POINT (-87.5812710169 41.7642434593)",34027,31441
"2025","POINT (-87.6470785093 41.942577185)",33970,36021
"2022","POINT (-87.7123574755 41.9336759885)",33949,32422
"2025","POINT (-87.6690544032 41.6897299145)",33948,34116
"2023","POINT (-87.6100749663 41.7482105124)",33915,29607
"2025","POINT (-87.6179313803 41.7923572233)",33857,32107
"2018","POINT (-87.6409015248 41.9074128162)",33791,29614
"2018","POINT (-87.7302324284 41.8785943576)",33789,32671
"2022","POINT (-87.7524091367 41.9606756968)",33661,30233
"2020","POINT (-87.6761824959 41.9505456965)",33647,32022
"2019","POINT (-87.5739519554 41.7697847237)",33639,26042
"2019","POINT (-87.6993744036 41.8974257653)",33558,34149
"2020","POINT (-87.693325868 41.9354389148)",33540,35885
"2019","POINT (-87.7021052472 41.8916970451)",33521,37763
"2019","POINT (-87.6996630419 42.0156967498)",33507,32835
"2023","POINT (-87.6809803011 41.9357494591)",33471,28874
"2024","POINT (-87.5739519554 41.7697847237)",33403,27431
"2019","POINT (-87.5917077725 41.7458424102)",33346,30335
"2021","POINT (-87.6999685912 41.9284315635)",33311,34644
"2024","POINT (-87.6633278588 42.0045174875)",33304,31140
"2023","POINT (-87.6639582144 42.0094125471)",33237,28506
"2024","POINT (-87.6605035019 41.952719111)",33207,29279
"2024","POINT (-87.724267094 41.9297590466)",33204,29316
"2025","POINT (-87.6203346241 41.8571838585)",33187,34223
"2023","POINT (-87.7201851765 41.8625777773)",33064,31203
"2024","POINT (-87.6084265019 41.7831007248)",33040,27976
"2023","POINT (-87.7228222513 41.9573606908)",33019,29608
"2021","POINT (-87.701330291 41.9428725376)",32978,30942
"2019","POINT (-87.5409355129 41.6636706517)",32969,31000
"2023","POINT (-87.6633278588 42.0045174875)",32966,28431
"2022","POINT (-87.7038545435 41.9357064711)",32963,31646
"2020","POINT (-87.659122427 42.004764559)",32959,39861
"2018","POINT (-87.6460070664 41.9534000435)",32950,32643
"2023","POINT (-87.6489783241 41.8561441046)",32933,33669
"2019","POINT (-87.6809282247 41.9450101512)",32910,33915
"2024","POINT (-87.6860768812 41.9942252345)",32892,27237
"2025","POINT (-87.6709450752 41.9083786693)",32892,33646
"2023","POINT (-87.6220364612 41.8420111804)",32861,32006
"2024","POINT (-87.6886749004 41.8713514005)",32811,25396
"2023","POINT (-87.6103458371 41.7621423146)",32762,28942
"2018","POINT (-87.6467820813 41.938232293)",32753,31660
"2019","POINT (-87.7320590255 41.7622466529)",32740,37937
"2022","POINT (-87.5904311285 41.7904478989)",32738,41433
"2021","POINT (-87.674506788 41.8923550478)",32724,27988
"2018","POINT (-87.6568039088 41.9491397709)",32682,33481
"2021","POINT (-87.6652247765 41.9944422482)",32620,30823
"2018","POINT (-87.630963601 41.9094956686)",32565,26244
"2021","POINT (-87.7103591445 41.9210196071)",32554,33972
"2019","POINT (-87.7210167687 41.964652354)",32550,30841
"2018","POINT (-87.6488950721 41.7174930361)",32475,31934
"2022","POINT (-87.6665362779 42.0159343756)",32466,29748
"2019","POINT (-87.6751020589 41.8161780153)",32420,33582
"2018","POINT (-87.6945323419 41.9208017043)",32389,31168
"2018","POINT (-87.640698076 41.9431550855)",32359,31790
"2023","POINT (-87.7220523299 41.9337850524)",32322,31238
"2024","POINT (-87.5726073052 41.7468832529)",32314,32421
"2018","POINT (-87.6638654956 41.9726679555)",32283,30707
"2018","POINT (-87.551428197 41.7412427285)",32244,31589
"2020","POINT (-87.671107656 41.9414882338)",32182,33697
"2024","POINT (-87.6537566193 41.8634226841)",32074,27176
"2019","POINT (-87.7880088189 41.9275798469)",32043,32224
"2023","POINT (-87.704648384 41.9210845826)",32021,31247
"2022","POINT (-87.7103539349 41.9066839592)",31954,27055
"2024","POINT (-87.6089492784 41.8067652712)",31910,26864
"2023","POINT (-87.6524349997 41.9672886138)",31907,28082
"2019","POINT (-87.7123276017 41.9255672296)",31900,43095
"2020","POINT (-87.6640472412 41.8692744531)",31899,30481
"2023","POINT (-87.724267094 41.9297590466)",31887,27620
"2018","POINT (-87.6799547678 41.9204515116)",31874,30012
"2023","POINT (-87.6488131191 41.7478369814)",31853,28307
"2024","POINT (-87.6891259086 41.8919483818)",31844,24352
"2025","POINT (-87.771166703 41.9788295262)",31840,30667
"2023","POINT (-87.6605035019 41.952719111)",31799,26899
"2019","POINT (-87.7138533806 41.8850752975)",31734,32386
"2019","POINT (-87.6040586249 41.8059249688)",31706,26301
"2024","POINT (-87.6706210432 41.9670117607)",31697,27313
"2019","POINT (-87.7976006842 41.9255880881)",31678,26831
"2018","POINT (-87.6941973701 41.9005603836)",31666,29470
"2018","POINT (-87.6750627566 41.9123643542)",31664,36796
"2024","POINT (-87.6709898632 41.7539859024)",31643,29475
"2023","POINT (-87.6537566193 41.8634226841)",31616,25644
"2022","POINT (-87.6037457654 41.7978270187)",31608,39515
"2024","POINT (-87.704648384 41.9210845826)",31601,31848
"2023","POINT (-87.7389372047 41.97153938)",31539,28786
"2020","POINT (-87.6635286858 41.8474315472)",31478,32011
"2023","POINT (-87.621499206 41.8201666062)",31472,27483
"2020","POINT (-87.6735740325 42.0016981937)",31470,32276
"2023","POINT (-87.6838545561 41.9631849658)",31399,30231
"2019","POINT (-87.7356259487 41.9278531896)",31342,30359
"2021","POINT (-87.5349029012 41.707311449)",31303,29754
"2022","POINT (-87.6727239593 42.0090182269)",31302,27360
"2018","POINT (-87.6566440918 41.9425851797)",31268,27929
"2023","POINT (-87.6886749004 41.8713514005)",31260,23625
"2018","POINT (-87.717503858 41.942859303)",31218,28411
"2023","POINT (-87.6329596351 41.834480698)",31199,42063
"2018","POINT (-87.6179313803 41.7923572233)",31186,28939
"2019","POINT (-87.6649068859 41.8559898728)",31164,29695
"2019","POINT (-87.5963032107 41.7769506664)",31136,29653
"2018","POINT (-87.7049072355 41.9283913974)",31132,31233
"2024","POINT (-87.6572348282 41.9887040216)",31130,29195
"2021","POINT (-87.6635286858 41.8474315472)",31126,32042
"2022","POINT (-87.683227168 41.8555013528)",31121,22097
"2024","POINT (-87.7213158985 41.8990616211)",31110,27019
"2024","POINT (-87.6097621427 41.7409601584)",31069,35063
"2023","POINT (-87.5813495087 41.7696904664)",31065,29926
"2018","POINT (-87.6631958495 41.9654457842)",31029,31430
"2020","POINT (-87.6616429039 41.9490605256)",31022,30546
"2019","POINT (-87.7201851765 41.8625777773)",30967,29580
"2023","POINT (-87.6720809941 41.9869530579)",30952,30461
"2024","POINT (-87.7088084239 41.8986992296)",30913,27126
"2019","POINT (-87.5964755956 41.728182061)",30839,34674
"2023","POINT (-87.6251541272 41.8349623252)",30798,32875
"2022","POINT (-87.676373281 41.9578433752)",30720,31176
"2023","POINT (-87.6574177422 41.9934409461)",30709,27627
"2023","POINT (-87.7338570193 41.9061678698)",30697,27958
"2022","POINT (-87.6940960217 41.9798553089)",30690,25774
"2023","POINT (-87.7445755674 41.8767621307)",30689,25892
"2022","POINT (-87.5409355129 41.6636706517)",30667,27626
"2024","POINT (-87.6940200973 41.9668063463)",30652,27655
"2019","POINT (-87.6490722438 41.8446607763)",30635,25612
"2019","POINT (-87.7213158985 41.8990616211)",30589,26706
"2022","POINT (-87.7020071282 41.9504044107)",30571,28062
"2023","POINT (-87.6712503529 41.6846149678)",30531,28695
"2024","POINT (-87.6346478774 41.9346504482)",30529,36171
"2021","POINT (-87.6838259399 41.9159097884)",30501,27061
"2018","POINT (-87.7269298425 41.7697780588)",30497,29757
"2024","POINT (-87.6101685859 41.7548461015)",30488,29508
"2024","POINT (-87.632184554 41.7544341714)",30475,30420
"2020","POINT (-87.5941966274 41.7980417164)",30460,25653
"2019","POINT (-87.7335180512 41.8952576428)",30447,29773
"2019","POINT (-87.6856158172 41.9413116172)",30340,31721
"2018","POINT (-87.6661106945 41.9360865352)",30298,31049
"2019","POINT (-87.7598126285 41.8765928828)",30291,27540
"2022","POINT (-87.7027334697 41.9645069548)",30280,31729
"2024","POINT (-87.6329596351 41.834480698)",30248,38200
"2018","POINT (-87.6687944391 41.9451704528)",30165,30044
"2020","POINT (-87.6793974791 41.8922767078)",30131,24556
"2020","POINT (-87.6414915334 41.897983898)",30088,25674
"2019","POINT (-87.7560677045 41.86911914)",30069,36123
"2023","POINT (-87.6514091317 41.7551743829)",30040,27999
"2018","POINT (-87.6738072384 41.9292725315)",30027,28267
"2025","POINT (-87.6261455896 41.9027880476)",30024,28441
"2020","POINT (-87.7103539349 41.9066839592)",30022,26308
"2024","POINT (-87.7099873375 41.9374939696)",29940,18233
"2024","POINT (-87.7880088189 41.9275798469)",29930,28637
"2025","POINT (-87.7269298425 41.7697780588)",29925,28899
"2020","POINT (-87.668574537 41.8559343655)",29887,25691
"2024","POINT (-87.6944151909 41.9868086263)",29867,26614
"2019","POINT (-87.672538401 41.9943810196)",29778,31613
"2018","POINT (-87.7347397536 41.9243470769)",29679,27980
"2019","POINT (-87.6100749663 41.7482105124)",29597,25927
"2022","POINT (-87.680162272 42.0160105638)",29526,28630
"2024","POINT (-87.7622859818 41.9605182177)",29508,25930
"2023","POINT (-87.5628473838 41.7584079022)",29467,26240
"2019","POINT (-87.7509798603 41.9195645564)",29466,23877
"2018","POINT (-87.684490122 41.8994222543)",29463,27649
"2023","POINT (-87.7560677045 41.86911914)",29443,33046
"2022","POINT (-87.6631267998 42.0003203059)",29429,23907
"2020","POINT (-87.6765780714 41.9651417087)",29367,34139
"2024","POINT (-87.6950866748 41.9284649843)",29346,30142
"2024","POINT (-87.6195429239 41.7437209115)",29338,26248
"2022","POINT (-87.6578712629 41.9788750584)",29328,22879
"2024","POINT (-87.7310024842 41.9426995777)",29290,25903
"2024","POINT (-87.7976006842 41.9255880881)",29260,26075
"2019","POINT (-87.6915302475 41.9576519161)",29207,28032
"2022","POINT (-87.6614433685 41.9416281)",29188,34262
"2022","POINT (-87.6829962096 41.8441449609)",29132,23550
"2024","POINT (-87.7134353285 41.9702449819)",29104,25850
"2024","POINT (-87.7018845586 41.9047120004)",29094,32780
"2022","POINT (-87.6522740174 41.9801575735)",29091,24757
"2022","POINT (-87.759857019 41.970288894)",29035,15819
"2023","POINT (-87.671873941 41.8860057857)",28974,25755
"2022","POINT (-87.6662888874 41.941555829)",28970,23666
"2023","POINT (-87.7335180512 41.8952576428)",28952,28758
"2023","POINT (-87.6106933 41.7766915396)",28936,27538
"2023","POINT (-87.5963032107 41.7769506664)",28897,26816
"2020","POINT (-87.7038545435 41.9357064711)",28886,30106
"2024","POINT (-87.6201776393 41.7692450579)",28872,25559
"2020","POINT (-87.6615450961 41.9452823311)",28831,31618
"2024","POINT (-87.7320590255 41.7622466529)",28775,31076
"2019","POINT (-87.7129731725 41.9592101847)",28773,28968
"2020","POINT (-87.6840183712 41.9668340674)",28712,29630
"2018","POINT (-87.6647458359 41.8924931672)",28672,24655
"2018","POINT (-87.6573411073 41.9727095466)",28663,31508
"2018","POINT (-87.771166703 41.9788295262)",28657,28533
"2023","POINT (-87.6516929533 41.8162234797)",28629,30555
"2020","POINT (-87.680162272 42.0160105638)",28626,28872
"2018","POINT (-87.6434709559 41.9432371225)",28587,29066
"2020","POINT (-87.6665362779 42.0159343756)",28586,28740
"2021","POINT (-87.671107656 41.9414882338)",28584,29471
"2018","POINT (-87.6203346241 41.8571838585)",28535,30461
"2022","POINT (-87.6414915334 41.897983898)",28491,23065
"2018","POINT (-87.6540926517 41.8716894745)",28470,27760
"2022","POINT (-87.6573042698 41.9912345323)",28461,24237
"2022","POINT (-87.5964755956 41.728182061)",28424,31627
"2023","POINT (-87.7099873375 41.9374939696)",28380,16648
"2023","POINT (-87.6950866748 41.9284649843)",28352,30186
"2019","POINT (-87.7478743394 41.8841446699)",28349,25614
"2018","POINT (-87.665676837 41.9287630064)",28332,26942
"2022","POINT (-87.6329596351 41.834480698)",28300,32795
"2020","POINT (-87.689951469 41.9216471318)",28279,29151
"2025","POINT (-87.685362024 41.9286190509)",28238,29348
"2024","POINT (-87.7753675003 41.9129253704)",28127,26894
"2022","POINT (-87.7128142315 41.9502120955)",28116,23097
"2020","POINT (-87.8773053996 41.9827750091)",28111,27807
"2024","POINT (-87.6903405275 41.7462155842)",28037,25909
"2018","POINT (-87.6532439924 41.9528229157)",28018,26149
"2025","POINT (-87.7347397536 41.9243470769)",27978,26975
"2023","POINT (-87.6940200973 41.9668063463)",27970,26037
"2024","POINT (-87.6862228603 41.7828367169)",27930,24185
"2020","POINT (-87.5853031602 41.8012268363)",27924,23858
"2021","POINT (-87.6893191901 41.8994457693)",27839,25998
"2019","POINT (-87.6431623703 41.8350679168)",27824,22856
"2020","POINT (-87.683227168 41.8555013528)",27824,23900
"2024","POINT (-87.6810252307 41.9067713317)",27813,30861
"2020","POINT (-87.5964755956 41.728182061)",27808,29841
"2022","POINT (-87.6946307194 41.994059824)",27803,23394
"2023","POINT (-87.6572348282 41.9887040216)",27768,26391
"2024","POINT (-87.7215382944 41.9063227109)",27756,24512
"2020","POINT (-87.6829962096 41.8441449609)",27723,27708
"2019","POINT (-87.6439324936 41.8417186095)",27702,22095
"2020","POINT (-87.5409355129 41.6636706517)",27609,24957
"2022","POINT (-87.671518011 41.9579038971)",27599,28549
"2024","POINT (-87.7078663416 41.8615808621)",27543,24851
"2018","POINT (-87.6665362813 41.9506733576)",27536,27946
"2019","POINT (-87.7044795753 41.9156132381)",27518,25758
"2020","POINT (-87.6662888874 41.941555829)",27487,25592
"2025","POINT (-87.5986973707 41.7832245177)",27487,29516
"2019","POINT (-87.6760627395 41.9450692053)",27423,30799
"2022","POINT (-87.7164304157 41.9782942489)",27380,27634
"2024","POINT (-87.6990971733 41.8081895757)",27352,23553
"2025","POINT (-87.6997544065 41.9211259143)",27344,27687
"2019","POINT (-87.7521184147 41.9497090767)",27309,24339
"2024","POINT (-87.5756371314 41.7284560288)",27303,26728
"2025","POINT (-87.6564115308 41.9362371791)",27297,27957
"2023","POINT (-87.6042092221 41.813200941)",27235,24241
"2019","POINT (-87.7239678299 41.9900642527)",27234,31423
"2022","POINT (-87.6806541164 41.8773834707)",27230,24972
"2019","POINT (-87.7600980476 41.8837934871)",27225,24952
"2023","POINT (-87.6578992921 41.7268354017)",27223,25558
"2021","POINT (-87.6305800611 41.8612808467)",27217,22627
"2024","POINT (-87.6786882109 41.9942660943)",27210,25553
"2020","POINT (-87.6835062305 41.9504425991)",27168,25890
"2024","POINT (-87.693341249 41.7772872248)",27158,22481
"2019","POINT (-87.7308284896 41.804147373)",27043,19437
"2021","POINT (-87.5941966274 41.7980417164)",27042,24241
"2023","POINT (-87.6089492784 41.8067652712)",27037,22527
"2024","POINT (-87.7101956338 41.915496209)",27030,18103
"2024","POINT (-87.6411836567 41.9164733164)",26969,23609
"2023","POINT (-87.6842894005 41.8921964292)",26957,22189
"2018","POINT (-87.6357397768 41.6738199043)",26950,26014
"2024","POINT (-87.7132293348 41.9631157548)",26934,24505
"2024","POINT (-87.6040586249 41.8059249688)",26921,25144
"2023","POINT (-87.6706210432 41.9670117607)",26880,21449
"2024","POINT (-87.7138533806 41.8850752975)",26873,26078
"2019","POINT (-87.6488131191 41.7478369814)",26694,22688
"2023","POINT (-87.7048934862 41.9941436461)",26692,22514
"2024","POINT (-87.7521052352 41.8766962871)",26650,24161
"2020","POINT (-87.6578712629 41.9788750584)",26631,20732
"2023","POINT (-87.6537935286 41.9854724225)",26615,29398
"2024","POINT (-87.6701891476 41.9124318691)",26614,29917
"2022","POINT (-87.6846859492 41.9067077917)",26602,26075
"2022","POINT (-87.6733337784 42.0160464924)",26597,14888
"2025","POINT (-87.6398538587 41.9347624564)",26557,27773
"2018","POINT (-87.5896070309 41.7979652088)",26502,26718
"2024","POINT (-87.6842894005 41.8921964292)",26498,23368
"2019","POINT (-87.7698815509 41.88366198)",26423,24153
"2018","POINT (-87.683718102 41.957735565)",26403,25567
"2024","POINT (-87.5601889949 41.7535307093)",26387,23389
"2019","POINT (-87.5812710169 41.7642434593)",26344,24625
"2020","POINT (-87.6746905879 41.8558061709)",26327,22678
"2023","POINT (-87.6701891476 41.9124318691)",26319,29742
"2022","POINT (-87.6618611238 41.8741766252)",26284,21794
"2024","POINT (-87.7608129894 41.905820977)",26273,23164
"2020","POINT (-87.5836072899 41.7555681774)",26229,25027
"2023","POINT (-87.7018845586 41.9047120004)",26211,28451
"2020","POINT (-87.671332488 41.9506052324)",26183,26453
"2023","POINT (-87.6486268165 41.8270879119)",26174,22523
"2021","POINT (-87.5853031602 41.8012268363)",26170,24255
"2018","POINT (-87.6519703953 41.9492209135)",26157,23870
"2023","POINT (-87.5812710169 41.7642434593)",26141,24718
"2019","POINT (-87.8197891138 41.978068292)",26126,22594
"2023","POINT (-87.6925159284 41.8637871234)",26123,30424
"2023","POINT (-87.6860768812 41.9942252345)",26118,22297
"2021","POINT (-87.693325868 41.9354389148)",26117,28300
"2024","POINT (-87.6205583422 41.7828634535)",26112,23751
"2023","POINT (-87.7088084239 41.8986992296)",26063,23325
"2022","POINT (-87.6666114405 41.957530922)",26060,25145
"2024","POINT (-87.6032571641 41.776910545)",26015,23246
"2023","POINT (-87.6810252307 41.9067713317)",26008,29119
"2025","POINT (-87.6612652184 41.936159071)",25996,25172
"2019","POINT (-87.7513626916 41.927819073)",25992,23496
"2019","POINT (-87.7006919027 41.8607622624)",25984,44035
"2023","POINT (-87.7622859818 41.9605182177)",25981,21981
"2024","POINT (-87.7308987849 41.9572641084)",25950,24077
"2024","POINT (-87.6707697365 41.7475342629)",25942,24050
"2018","POINT (-87.6384040116 41.9015669095)",25925,22851
"2024","POINT (-87.672538401 41.9943810196)",25858,25701
"2020","POINT (-87.6846859492 41.9067077917)",25829,26190
"2019","POINT (-87.6936374936 42.0013159243)",25794,24160
"2025","POINT (-87.6453787624 41.962178629)",25794,26926
"2018","POINT (-87.6999685912 41.9284315635)",25787,24111
"2021","POINT (-87.5964755956 41.728182061)",25778,28017
"2018","POINT (-87.7103591445 41.9210196071)",25696,25362
"2025","POINT (-87.6698377982 41.8996701799)",25589,23918
"2020","POINT (-87.7186707951 41.8917542026)",25540,25229
"2024","POINT (-87.6980008039 41.7681062939)",25529,24513
"2024","POINT (-87.6153264942 41.7032802648)",25510,22820
"2022","POINT (-87.7099873375 41.9374939696)",25507,13331
"2019","POINT (-87.7130900568 41.9555841154)",25406,24186
"2023","POINT (-87.7324696377 41.8624142737)",25406,22521
"2023","POINT (-87.6006915709 41.8204569069)",25404,23743
"2020","POINT (-87.7598126285 41.8765928828)",25379,22393
"2019","POINT (-87.6712503529 41.6846149678)",25373,24548
"2023","POINT (-87.6011081642 41.740997711)",25345,22852
"2025","POINT (-87.671445766 41.9192250505)",25319,24924
"2021","POINT (-87.6735740325 42.0016981937)",25292,24291
"2025","POINT (-87.6638654956 41.9726679555)",25275,24342
"2018","POINT (-87.6725026464 41.8299223039)",25204,24645
"2022","POINT (-87.6809803011 41.9357494591)",25180,23122
"2023","POINT (-87.7976006842 41.9255880881)",25170,21924
"2024","POINT (-87.7021052472 41.8916970451)",25112,32208
"2024","POINT (-87.6175761725 41.8002600946)",25103,27534
"2024","POINT (-87.6298717446 41.7617023786)",25094,22635
"2022","POINT (-87.551994147 41.7559614313)",25089,21906
"2023","POINT (-87.7310024842 41.9426995777)",25072,22202
"2022","POINT (-87.6701845504 41.9633743823)",25064,22295
"2024","POINT (-87.6141870291 41.8277887624)",25055,18817
"2025","POINT (-87.6358909539 41.9292629902)",24986,27095
"2023","POINT (-87.6944151909 41.9868086263)",24954,21306
"2018","POINT (-87.6696239301 41.8924331563)",24927,21351
"2021","POINT (-87.6850821101 41.9212731053)",24927,24163
"2023","POINT (-87.7132293348 41.9631157548)",24925,22119
"2025","POINT (-87.6460070664 41.9534000435)",24918,23026
"2023","POINT (-87.7134353285 41.9702449819)",24907,22360
"2021","POINT (-87.659122427 42.004764559)",24839,32195
"2024","POINT (-87.6675715595 41.83380026)",24812,21694
"2024","POINT (-87.6996630419 42.0156967498)",24784,23087
"2018","POINT (-87.5831437169 41.7905062613)",24773,25314
"2025","POINT (-87.6559118484 41.9217014922)",24745,28560
"2018","POINT (-87.6714455473 41.9797955506)",24672,23049
"2025","POINT (-87.6649539167 41.8997373884)",24653,22794
"2023","POINT (-87.5739519554 41.7697847237)",24630,20360
"2025","POINT (-87.6467297286 41.9346591566)",24624,26244
"2018","POINT (-87.6895798343 41.9066385418)",24591,23139
"2023","POINT (-87.6346478774 41.9346504482)",24575,28013
"2018","POINT (-87.6430228044 41.9345397158)",24501,24069
"2022","POINT (-87.6524349997 41.9672886138)",24477,21122
"2023","POINT (-87.6891259086 41.8919483818)",24477,18868
"2023","POINT (-87.6411836567 41.9164733164)",24434,22285
"2020","POINT (-87.6573042698 41.9912345323)",24433,22645
"2024","POINT (-87.6231795767 41.7910416602)",24388,22409
"2019","POINT (-87.6106933 41.7766915396)",24355,20913
"2023","POINT (-87.6084265019 41.7831007248)",24318,19573
"2019","POINT (-87.6914304807 41.8484115955)",24308,18945
"2024","POINT (-87.7383939059 41.9587978628)",24289,25043
"2018","POINT (-87.6608925701 41.9289459041)",24245,23801
"2024","POINT (-87.6937939017 41.8759663)",24243,22268
"2018","POINT (-87.674506788 41.8923550478)",24237,20954
"2022","POINT (-87.6489783241 41.8561441046)",24203,25668
"2023","POINT (-87.7213158985 41.8990616211)",24199,22525
"2018","POINT (-87.6711095263 41.9724370811)",24178,22430
"2020","POINT (-87.7123574755 41.9336759885)",24164,23595
"2023","POINT (-87.6709898632 41.7539859024)",24160,21315
"2019","POINT (-87.6013151779 41.748623179)",24121,21295
"2019","POINT (-87.6035588871 41.783170859)",24112,28637
"2020","POINT (-87.551994147 41.7559614313)",24112,23438
"2021","POINT (-87.689951469 41.9216471318)",24078,25948
"2021","POINT (-87.6793974791 41.8922767078)",24066,18798
"2021","POINT (-87.5409355129 41.6636706517)",24009,21351
"2025","POINT (-87.6414597588 41.9217783562)",24009,23965
"2018","POINT (-87.7263633246 41.8108790078)",24002,24094
"2023","POINT (-87.7215382944 41.9063227109)",23992,21865
"2024","POINT (-87.7306842554 41.9499744545)",23967,19459
"2022","POINT (-87.7223302976 41.9374017942)",23942,20859
"2019","POINT (-87.6574987907 41.9971539428)",23912,25500
"2022","POINT (-87.7186707951 41.8917542026)",23902,23151
"2024","POINT (-87.6758219283 41.935983574)",23886,24596
"2023","POINT (-87.632184554 41.7544341714)",23875,24471
"2019","POINT (-87.657966347 41.9827455952)",23817,24886
"2020","POINT (-87.6806541164 41.8773834707)",23797,22488
"2018","POINT (-87.701330291 41.9428725376)",23750,23247
"2022","POINT (-87.6220364612 41.8420111804)",23743,20351
"2020","POINT (-87.6614433685 41.9416281)",23728,27139
"2022","POINT (-87.6950866748 41.9284649843)",23701,24660
"2019","POINT (-87.7471543225 41.9424881553)",23697,21495
"2020","POINT (-87.6940960217 41.9798553089)",23681,20300
"2019","POINT (-87.7108482084 41.9667749433)",23678,24423
